a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
5820,5857,0.25,2,0.64,0.7,31,47,1,6170,2,3391.32,132
5820,5882,0.15,2,0.29,0.29,31,42,1,11285,2,2109.22,219
5821,5967,0.29,1,0.32,0.32,11,91,2,59411,0,2206.48,10
5822,5837,0.05,1,0.12,0.12,11,63,3,32868,0,10390.34,576
5823,5811,0.05,1,0.15,0.18,11,46,1,6170,2,5468.17,753
5823,5837,0.06,2,0.12,0.12,11,42,1,10965,2,1206.74,66
5824,5866,0.1,1,0.18,0.21,31,62,3,36672,0,23643.82,3125
5825,5782,0.15,2,0.16,0.16,11,91,2,59411,0,2511.27,22
5826,5811,0.05,2,0.14,0.14,11,64,3,32211,0,5448.87,259
5827,5842,0.18,1,0.36,0.37,31,71,1,21028,0,9781.91,1842
5827,5861,0.21,1,0.2,0.34,31,11,4,118822,0,103781.94,14496
5828,5813,0.05,2,0.14,0.14,11,46,2,12486,2,3258.2,917
5828,5840,0.05,1,0.12,0.13,11,64,3,32211,0,14756.49,1500
5828,5841,0.06,1,0.12,0.13,11,25,2,16317,0,8346.64,1312
5829,5812,0.13,2,0.3,0.32,31,67,1,7233,0,2846.16,9
5829,9004,0.1,2,0.22,0,31,45,1,8098,2,0,0
5830,8734,0.3,2,0.28,0.67,31,11,3,89518,0,98783.55,16725
5831,5826,0.02,2,0.05,0.05,11,64,3,32211,0,5413.01,248
5832,5843,0.1,1,0.22,0.22,11,63,3,32868,0,8286.92,1100
5833,5782,0.16,2,0.36,0.36,11,71,1,21028,0,130.08,4
5833,5817,0.05,1,0.14,0.14,11,46,1,6170,2,416.71,28
5833,5818,0.05,2,0.14,0.14,11,64,4,39284,0,14151.52,259
5833,5844,0.04,2,0.12,0.12,11,46,2,12486,2,365.46,10
5834,5804,0.25,1,0.48,0.51,31,42,1,11285,2,5425.82,63
5834,5874,0.25,2,0.49,0.58,31,42,1,11285,2,5402.22,40
5835,5836,0.15,1,0.25,0.41,41,23,2,23275,2,22571.47,2323
5835,5862,0.15,2,0.25,0.36,41,23,2,23275,2,20332.17,288
5835,5933,0.19,2,0.45,0.46,41,46,2,12486,2,4037.34,0
5836,5835,0.15,2,0.25,0.34,41,23,2,23275,2,19107.53,144
5836,5935,0.47,1,0.74,1.11,31,23,2,21820,2,20496.94,2104
5837,5823,0.06,1,0.12,0.12,11,42,1,10965,2,4033.52,629
5837,5846,0.03,2,0.07,0.07,11,42,1,10965,2,681.49,109
5837,5848,0.03,1,0.08,0.08,11,63,3,32868,0,11590.68,635
5838,5752,0.24,1,0.56,0.65,21,38,1,9372,2,5964.23,179
5838,5815,0.15,1,0.33,0.33,31,45,2,16594,2,4915.53,289
5838,5889,0.28,2,0.71,0.78,21,45,2,16594,2,9647.31,520
5838,5903,0.14,2,0.31,0.31,21,38,2,19279,2,4372.95,301
5839,5784,0.2,1,0.37,0.7,21,24,2,16440,2,18626.54,2206
5839,5828,0.06,2,0.13,0.22,11,25,2,16317,0,16887.43,2272
5840,5831,0.04,2,0.09,0.09,11,64,3,32211,0,6305.29,596
5840,5856,0.05,1,0.14,0.15,11,64,3,32211,0,14830.59,1349
5841,5839,0.01,2,0.03,0.03,11,64,4,39284,0,10138.94,1250
5841,5863,0.05,1,0.12,0.12,11,25,3,24639,0,8152.48,1486
5842,5809,0.1,2,0.15,0.22,31,61,2,35817,0,30031.43,3866
5842,5866,0.13,1,0.31,0.37,31,67,2,14486,0,9580.97,1092
5843,5733,0.31,1,0.61,0.61,31,42,2,23051,2,4001.12,319
5843,5852,0.19,1,0.49,0.49,11,64,2,21316,0,5475.17,320
5843,5869,0.06,2,0.14,0.14,21,45,2,16594,2,1948.15,107
5843,5924,0.22,2,0.36,0.37,21,23,2,18911,2,8452.31,1118
5844,5833,0.04,1,0.12,0.12,11,46,2,12486,2,864.89,83
5844,5870,0.07,2,0.2,0.2,11,46,2,12486,2,443.33,24
5845,5773,0.21,2,0.19,0.26,41,11,2,50499,0,28947.46,256
5846,5837,0.03,1,0.07,0.07,11,42,1,10965,2,4708.62,731
5846,5850,0.02,2,0.04,0.04,11,42,1,10965,2,489.56,46
5847,5840,0.03,2,0.07,0.07,11,64,3,32211,0,6379.4,445
5848,5853,0.02,1,0.04,0.04,11,63,4,40217,0,11763.84,546
5849,5540,1.12,1,1.77,1.8,31,31,1,24092,2,8053.4,535
5849,5896,0.1,2,0.16,0.16,31,31,1,24092,2,7257.13,530
5850,5846,0.02,1,0.04,0.04,11,42,1,10965,2,4708.2,887
5850,5870,0.06,2,0.12,0.12,11,42,1,10965,2,489.56,46
5850,5872,0.05,1,0.15,0,11,49,1,6170,2,0,0
5851,5842,0.02,2,0.04,0.06,31,61,2,35817,0,29830.5,3116
5852,5859,0.04,1,0.11,0.11,11,64,2,21316,0,5473.68,318
5853,5867,0.03,1,0.07,0.07,11,63,4,40217,0,11757.06,546
5853,5872,0.05,2,0.15,0.15,11,46,1,6170,2,6.8,0
5854,5912,0.37,1,0.59,1.15,31,23,2,21820,2,24195.05,2789
5854,5926,0.38,2,0.6,1.37,31,23,2,21820,2,25203.05,2695
5854,5999,0.26,2,0.5,0.53,31,42,1,11285,2,4881.69,38
5855,5829,0.19,2,0.46,0.46,31,67,2,14486,0,2258.91,8
5855,5830,0.14,2,0.28,0.28,31,71,1,21028,0,7481.97,2084
5856,5875,0.06,1,0.14,0.16,11,64,3,32211,0,19387.69,1978
5857,5801,0.15,1,0.38,0.38,31,48,1,6170,2,2069.07,0
5857,5820,0.25,1,0.64,0.65,31,47,1,6170,2,2057.79,152
5857,5878,0.13,2,0.32,0.32,31,47,1,6170,2,628.98,132
5857,5938,0.15,2,0.37,0.37,31,48,1,6170,2,2363.24,0
5858,5839,0.05,2,0.12,0.13,11,25,3,24639,0,12144.51,2329
5858,5863,0.01,1,0.03,0.03,11,64,3,32211,0,2152.13,395
5859,5833,0.12,2,0.31,0.31,11,64,4,39284,0,3627.48,140
5859,5913,0.14,2,0.38,0.38,11,46,2,12486,2,2247.64,205
5859,5967,0.2,1,0.44,0.46,11,71,1,21028,0,7302.31,13
5860,5841,0.05,2,0.13,0.13,11,64,4,39284,0,9944.78,1424
5860,5847,0.03,2,0.07,0.07,11,64,3,32211,0,6837.92,648
5861,5921,0.33,1,0.31,0.53,31,11,4,118822,0,103781.94,14496
5862,5796,0.28,2,0.61,0.63,41,71,2,42057,0,20332.17,288
5862,5835,0.15,1,0.25,0.52,41,23,2,23275,2,26071.82,2323
5863,5879,0.05,2,0.12,0.12,11,45,1,8098,2,2481.76,461
5863,5881,0.06,1,0.12,0.12,11,25,3,24639,0,8336.91,1572
5864,5768,0.25,1,0.39,0.48,42,23,3,34912,2,26937.83,4447
5864,5929,0.12,2,0.19,0.23,42,23,3,34912,2,25350.29,4704
5865,5830,0.23,2,0.21,0.44,31,11,3,89518,0,91301.58,14641
5866,5876,0.02,1,0.04,0.05,31,62,2,24416,0,16922.12,2117
5866,5921,0.24,1,0.48,0.57,31,71,1,21028,0,16302.67,2100
5867,5875,0.02,1,0.05,0.05,11,63,4,40217,0,12157.88,730
5868,5851,0.03,2,0.04,0.06,31,61,2,35817,0,29830.5,3116
5868,5855,0.06,2,0.15,0.18,31,67,2,14486,0,9740.88,2092
5869,5843,0.06,1,0.14,0.14,21,45,2,16594,2,1633.42,173
5869,5893,0.05,2,0.12,0.12,21,45,2,16594,2,1948.15,107
5870,5844,0.07,1,0.2,0.2,11,46,2,12486,2,976.52,100
5870,5850,0.06,1,0.12,0.12,11,42,1,10965,2,4708.2,887
5870,5883,0.03,2,0.07,0.07,11,42,1,10965,2,498.89,40
5870,5891,0.05,2,0.15,0.15,11,48,2,12486,2,235.18,0
5871,6070,0.16,1,0.24,0.77,41,66,2,15260,0,18887.4,4175
5871,8832,0.28,1,0.3,0.32,41,92,3,67464,0,23946.29,393
5872,5850,0.05,2,0.15,0,11,49,1,6170,2,0,0
5872,5853,0.05,1,0.15,0,11,46,1,6170,2,0.02,0
5872,5891,0.05,2,0.15,0.15,11,46,1,6170,2,6.8,0
5872,5894,0.06,1,0.15,0,11,49,1,6170,2,0,0
5873,5860,0.05,2,0.13,0.13,11,64,4,39284,0,9488.51,1431
5874,5798,0.2,1,0.4,0.41,31,43,2,17358,2,6662.96,88
5874,5834,0.25,1,0.49,0.52,31,42,1,11285,2,5356.48,57
5874,5989,0.2,2,0.4,0.42,31,43,2,17358,2,8201.34,122
5875,5885,0.03,1,0.07,0.07,11,63,4,40217,0,17312.09,1386
5875,5886,0.04,1,0.08,0.08,11,62,3,36672,0,14233.48,1322
5876,5887,0.03,1,0.05,0.06,31,62,2,24416,0,16922.12,2117
5877,5858,0.06,2,0.12,0.13,11,25,3,24639,0,14296.63,2724
5877,5881,0.01,2,0.03,0.03,11,45,1,8098,2,1816.86,227
5878,5857,0.13,1,0.32,0.32,31,47,1,6170,2,369.87,152
5878,5903,0.12,2,0.31,0.32,31,47,1,6170,2,2058.17,209
5879,5860,0.06,2,0.15,0.15,11,64,3,32211,0,7294.18,641
5879,5863,0.05,1,0.12,0.12,11,45,1,8098,2,514.07,152
5879,5898,0.05,2,0.12,0.12,11,45,1,8098,2,1327.6,247
5880,5767,0.69,1,1.09,1.46,31,23,2,21820,2,18133.93,1007
5880,6023,0.61,2,0.97,1.38,31,23,2,21820,2,18856.19,1017
5881,5877,0.01,1,0.03,0.03,11,45,1,8098,2,3561.43,123
5881,5902,0.05,2,0.12,0.12,11,45,1,8098,2,1394.78,77
5881,5907,0.06,1,0.12,0.12,11,25,3,24639,0,8957.9,1692
5882,5820,0.15,1,0.29,0.29,31,42,1,11285,2,2166.68,23
5882,5959,0.13,2,0.24,0.24,31,42,1,11285,2,2244.01,221
5883,5870,0.03,1,0.07,0.07,11,42,1,10965,2,5328.08,957
5883,5890,0.02,2,0.05,0.05,11,42,1,10965,2,471.89,13
5884,5804,0.2,1,0.39,0.42,31,42,2,23051,2,13961.9,264
5884,5976,0.16,2,0.31,0.32,31,42,2,23051,2,9956.47,175
5885,5897,0.02,1,0.05,0.05,11,63,4,40217,0,18007.93,1462
5886,5894,0.02,1,0.03,0.03,11,62,3,36672,0,13995.82,1348
5887,5868,0.13,2,0.31,0.62,31,67,2,14486,0,14968.34,3100
5887,9006,0.1,1,0.18,0.25,42,62,2,24416,0,19417.48,1508
5888,5879,0.03,2,0.07,0.07,11,64,3,32211,0,2414.91,352
5889,5838,0.28,1,0.71,0.73,21,45,2,16594,2,7343.64,450
5889,5904,0.04,1,0.11,0.11,11,64,3,32211,0,9647.31,520
5890,5883,0.02,1,0.05,0.05,11,42,1,10965,2,5289.08,918
5890,5913,0.06,2,0.12,0.12,11,42,1,10965,2,492.45,18
5891,5870,0.05,1,0.15,0.15,11,48,2,12486,2,157.82,0
5891,5872,0.05,1,0.15,0,11,46,1,6170,2,0.02,0
5891,5906,0.02,2,0.06,0.06,11,48,2,12486,2,242.46,0
5891,5915,0.06,2,0.16,0,11,46,1,6170,2,0.01,0
5892,5816,0.25,1,0.39,0.44,31,23,3,32730,2,19778.41,1246
5892,5940,0.11,2,0.17,0.21,31,23,3,32730,2,24338.36,2307
5893,5869,0.05,1,0.12,0.12,21,45,2,16594,2,1633.42,173
5893,5919,0.07,2,0.18,0.18,21,45,1,8098,2,1529.01,208
5893,5981,0.15,2,0.29,0.29,21,25,3,24192,2,2282.41,195
5894,5872,0.06,2,0.15,0,11,49,1,6170,2,0,0
5894,5918,0.05,1,0.11,0.11,11,62,3,36672,0,13995.82,1348
5894,5920,0.05,1,0.14,0,11,49,1,6170,2,0,0
5895,5810,0.53,1,0.85,0.89,31,35,2,39091,2,20970.43,1599
5895,6006,0.5,2,0.81,0.86,31,35,2,39091,2,20580.89,1586
5895,6127,0.49,2,0.96,0.96,31,42,1,11285,2,933.91,61
5896,5849,0.1,1,0.16,0.16,31,31,1,24092,2,7978.17,535
5896,6099,0.4,2,0.63,0.63,31,31,1,24092,2,6852.42,515
5897,5873,0.06,2,0.15,0.15,11,64,4,39284,0,10421.87,1503
5897,5910,0.03,1,0.07,0.07,11,63,4,40217,0,17974.68,1335
5898,5879,0.05,1,0.12,0.12,11,45,1,8098,2,4239.18,227
5898,5922,0.06,2,0.14,0.14,11,45,1,8098,2,1586.51,254
5899,5795,0.28,1,0.51,0.55,41,24,3,29228,2,13713.48,625
5899,5947,0.13,2,0.24,0.49,41,24,3,29228,2,29926.43,1702
5900,5887,0.06,2,0.13,0.37,31,67,2,14486,0,17463.7,2491
5901,5877,0.06,2,0.12,0.13,11,25,3,24639,0,12610,2828
5901,5907,0.01,2,0.03,0.03,11,44,1,8106,2,4162.28,403
5902,5881,0.05,1,0.12,0.12,11,45,1,8098,2,3760.33,93
5902,5888,0.03,2,0.08,0.08,11,64,3,32211,0,2414.91,352
5902,5925,0.05,2,0.13,0.13,11,45,1,8098,2,2220.85,83
5903,5838,0.14,1,0.31,0.31,21,38,2,19279,2,5731.96,317
5903,5878,0.12,1,0.31,0.31,31,47,1,6170,2,1381.63,169
5903,5908,0.01,2,0.02,0.02,21,38,2,19279,2,3217.41,144
5904,5911,0.03,1,0.07,0.07,11,64,3,32211,0,9641.79,520
5905,6189,0.71,1,0.65,0.79,31,11,3,89518,0,47000.8,5147.89
5905,8719,0.74,1,0.98,0.98,31,75,2,42057,0,6158.11,16
5906,5891,0.02,1,0.06,0.06,11,48,2,12486,2,157.76,0
5906,5918,0.03,2,0.09,0.09,11,48,2,12486,2,839.27,0
5907,5901,0.01,1,0.03,0.03,11,44,1,8106,2,4935.9,1147
5907,5931,0.05,2,0.11,0.11,11,44,1,8106,2,4487.21,459
5907,5937,0.05,1,0.12,0.12,11,25,3,24639,0,9409.9,1937
5908,5903,0.01,1,0.02,0.02,21,38,2,19279,2,3899.89,120
5908,5990,0.14,2,0.33,0.33,21,38,2,19279,2,3012.83,127
5909,5786,0.29,2,0.26,0.31,41,11,4,100998,0,47215.43,6824
5910,5922,0.03,1,0.06,0.06,11,63,4,40217,0,17974.68,1335
5911,5954,0.09,1,0.24,0.25,11,64,3,32211,0,9735.78,560
5912,5854,0.37,2,0.59,0.98,31,23,2,21820,2,21806.41,2667
5912,6038,0.46,1,0.72,1.27,31,23,2,21820,2,22979.94,2789
5912,6165,0.61,2,1.53,1.56,31,47,1,6170,2,1749.28,0
5913,5859,0.14,1,0.38,0.38,11,46,2,12486,2,145.17,0
5913,5890,0.06,1,0.12,0.12,11,42,1,10965,2,148.62,32
5913,5942,0.06,2,0.15,0.15,11,46,2,12486,2,2560.3,217
5914,5745,0.44,1,0.73,0.78,42,24,3,29228,2,15411.69,1395
5914,6069,0.3,2,0.49,0.54,42,24,3,29228,2,17350.66,1831
5915,5890,0.05,2,0.14,0.14,11,64,2,21316,0,5161.02,891
5915,5891,0.06,1,0.16,0.09,11,46,1,6170,2,0.57,0
5915,5942,0.06,2,0.15,0,11,46,1,6170,2,0.01,0
5916,5902,0.03,2,0.08,0.08,11,64,3,32211,0,3137.54,348
5917,8718,0.29,1,0.39,0.39,31,75,2,42057,0,4745.07,364
5918,5906,0.03,1,0.09,0.09,11,48,2,12486,2,681.83,0
5918,5936,0.03,2,0.07,0.07,11,48,2,12486,2,298.31,0
5918,5943,0.06,1,0.12,0.13,11,62,3,36672,0,14526.67,1348
5919,5893,0.07,1,0.18,0.18,21,45,1,8098,2,1523.68,219
5919,8760,0.09,2,0.24,0,21,45,1,8098,2,0,0
5920,5894,0.05,2,0.14,0,11,49,1,6170,2,0,0
5920,5897,0.06,2,0.15,0.15,11,64,4,39284,0,10388.62,1376
5920,5948,0.06,1,0.16,0,11,49,1,6170,2,0,0
5921,5963,0.19,1,0.18,0.38,31,11,4,118822,0,120084.6,16596
5922,5898,0.06,1,0.14,0.15,11,45,1,8098,2,4509.93,208
5922,5939,0.03,1,0.07,0.07,11,63,4,40217,0,18025.8,1495
5922,5948,0.06,2,0.13,0.13,11,45,1,8098,2,1008.79,99
5923,5889,0.06,2,0.16,0.16,11,64,3,32211,0,7343.64,450
5924,5843,0.22,1,0.36,0.36,21,23,2,18911,2,5681.49,269
5924,8761,0.04,1,0.11,0.16,21,64,1,10268,0,8452.31,1118
5925,5902,0.05,1,0.13,0.13,11,45,1,8098,2,3863.78,103
5925,5950,0.06,2,0.14,0.14,11,45,1,8098,2,2812.66,95
5926,5854,0.38,1,0.6,1.82,31,23,2,21820,2,28733.21,2820
5926,5935,0.03,2,0.04,0.09,31,23,2,21820,2,25331.11,2723
5927,5865,0.32,2,0.29,0.62,31,11,3,89518,0,91301.58,14641
5927,5900,0.17,2,0.34,0.41,31,71,1,21028,0,16484.04,2236
5928,5797,0.34,1,0.56,0.69,21,23,3,28366,2,22149.1,3559
5928,6054,0.24,2,0.39,0.51,21,23,3,28366,2,22893.76,3510
5929,5864,0.12,1,0.19,0.24,42,23,3,34912,2,28284.16,4534
5929,6000,0.13,2,0.2,0.25,42,23,3,34912,2,26351.95,4587
5930,5901,0.05,2,0.12,0.13,11,25,3,24639,0,11836.39,2084
5931,5907,0.05,1,0.11,0.12,11,44,1,8106,2,5712.83,1448
5931,5916,0.02,2,0.06,0.06,11,64,3,32211,0,3140.14,348
5931,5953,0.05,2,0.12,0.13,11,44,1,8106,2,4947.76,483
5932,5676,0.69,1,1.43,1.48,42,44,2,16677,2,8154.98,347
5932,6206,0.78,2,1.61,1.73,42,44,1,8106,2,3638.85,113
5933,5835,0.19,1,0.45,0.45,41,46,2,12486,2,1761.63,144
5933,6021,0.17,2,0.4,0.41,41,46,2,12486,2,4478.6,199
5934,5920,0.02,2,0.06,0.06,11,64,4,39284,0,10388.62,1376
5935,5836,0.47,2,0.74,0.96,31,23,2,21820,2,17484.2,77
5935,5926,0.03,1,0.04,0.12,31,23,2,21820,2,29240.1,2844
5935,5952,0.09,2,0.14,0.15,31,23,2,21820,2,9080.59,2646
5936,5918,0.03,1,0.07,0.07,11,48,2,12486,2,671.71,0
5936,5944,0.03,2,0.07,0.07,11,48,2,12486,2,334.36,0
5937,5930,0.01,2,0.03,0.03,11,64,2,21316,0,429.45,0
5937,5961,0.05,1,0.12,0.12,11,25,3,24639,0,9434.91,1942
5938,5857,0.15,1,0.37,0.37,31,48,1,6170,2,1161.76,0
5938,6016,0.15,2,0.37,0.37,31,48,1,6170,2,1389.04,0
5939,5950,0.03,1,0.06,0.06,11,63,4,40217,0,18126.94,1513
5940,5766,0.4,2,0.8,0.81,31,71,1,21028,0,7661.17,1420
5940,5892,0.11,1,0.17,0.19,31,23,3,32730,2,19778.41,1246
5940,5997,0.13,2,0.2,0.24,31,23,3,32730,2,24338.36,2307
5941,5931,0.03,2,0.07,0.07,11,64,3,32211,0,3588.38,306
5942,5913,0.06,1,0.15,0.15,11,46,2,12486,2,104.69,16
5942,5915,0.06,1,0.15,0.09,11,46,1,6170,2,0.57,0
5942,5955,0.03,2,0.08,0.08,11,46,2,12486,2,2560.29,217
5943,5915,0.06,2,0.15,0.15,11,64,2,21316,0,5161.02,891
5943,5957,0.03,1,0.06,0.07,11,62,3,36672,0,16841.38,1690
5944,5934,0.03,2,0.08,0.08,11,64,4,39284,0,10669.81,1448
5944,5936,0.03,1,0.07,0.07,11,48,2,12486,2,671.71,0
5944,5969,0.06,2,0.17,0.17,11,48,2,12486,2,377.54,0
5945,5923,0.03,2,0.08,0.08,11,64,3,32211,0,7447,483
5946,5900,0.2,2,0.47,0.47,31,67,1,7233,0,979.66,255
5947,5899,0.13,1,0.24,0.27,41,24,3,29228,2,17010.2,1646
5947,5974,0.14,2,0.22,0.36,31,23,3,32730,2,29207.24,1626
5948,5920,0.06,2,0.16,0,11,49,1,6170,2,0,0
5948,5922,0.06,1,0.13,0.13,11,45,1,8098,2,3983.33,213
5948,5960,0.02,2,0.05,0.05,11,45,1,8098,2,1008.79,99
5948,5971,0.06,1,0.15,0,11,49,1,6170,2,0,0
5950,5925,0.06,1,0.14,0.14,11,45,1,8098,2,4473.09,114
5950,5962,0.03,1,0.06,0.06,11,63,4,40217,0,20447.21,1485
5950,5971,0.05,2,0.13,0.13,11,45,1,8098,2,2105.7,114
5951,5643,1.66,1,2.76,2.8,31,32,1,13796,2,5479.07,429
5951,6177,0.58,2,0.97,0.98,31,32,1,13796,2,4772.03,390
5952,5935,0.09,1,0.14,0.15,31,23,2,21820,2,9976.84,740
5952,5993,0.21,2,0.39,0.44,42,25,2,19670,2,10518.54,2799
5953,5931,0.05,1,0.12,0.13,11,44,1,8106,2,5725.15,1514
5953,5973,0.06,2,0.13,0.14,11,44,1,8106,2,5585.04,602
5954,5930,0.05,2,0.12,0.13,11,25,3,24639,0,11406.94,2084
5954,5961,0.01,1,0.03,0.03,11,64,3,32211,0,8305.2,402
5955,5942,0.03,1,0.08,0.08,11,46,2,12486,2,105.26,16
5955,5964,0.03,2,0.08,0.08,11,46,2,12486,2,2924.03,298
5956,5937,0.05,2,0.14,0.14,11,64,2,21316,0,454.45,5
5956,5941,0.03,2,0.08,0.08,11,64,3,32211,0,3574.87,223
5957,5964,0.03,1,0.05,0.06,11,62,3,36672,0,16667.46,1693
5958,5825,0.26,2,0.29,0.29,11,91,2,59411,0,2511.27,22
5958,5833,0.24,2,0.53,0.56,11,71,1,21028,0,9924.89,73
5959,5882,0.13,1,0.24,0.24,31,42,1,11285,2,2407.57,27
5959,5970,0.03,2,0.05,0.05,31,42,1,11285,2,2244.01,221
5960,5948,0.02,1,0.05,0.05,11,45,1,8098,2,3983.33,213
5960,5969,0.03,2,0.08,0.08,11,45,1,8098,2,911.8,67
5961,5965,0.02,1,0.06,0.06,11,64,3,32211,0,2179.69,69
5961,5984,0.06,1,0.12,0.13,11,25,3,24639,0,15560.42,2275
5962,5973,0.03,1,0.06,0.06,11,63,4,40217,0,20451.24,1485
5963,6040,0.43,1,0.4,0.86,31,11,4,118822,0,120084.6,16596
5964,5955,0.03,1,0.08,0.08,11,46,2,12486,2,30.09,0
5964,5986,0.05,1,0.11,0.12,11,62,3,36672,0,15743.71,1298
5964,5988,0.05,2,0.15,0.15,11,46,2,12486,2,4198.05,728
5965,5980,0.03,1,0.08,0.08,11,64,3,32211,0,1973.27,41
5966,5943,0.05,2,0.14,0.14,11,64,4,39284,0,7475.74,1233
5966,5944,0.06,2,0.14,0.14,11,64,4,39284,0,10329.46,1448
5967,6108,0.29,1,0.32,0.32,11,91,2,59411,0,9508.79,23
5968,5927,0.21,2,0.19,0.34,31,11,4,118822,0,107785.63,16877
5969,5944,0.06,1,0.17,0.17,11,48,2,12486,2,1055.25,0
5969,5960,0.03,1,0.08,0.08,11,45,1,8098,2,3929.9,192
5969,5982,0.02,2,0.06,0.06,11,45,1,8098,2,892.64,67
5969,5995,0.05,2,0.15,0.15,11,48,2,12486,2,362.83,0
5970,5946,0.13,2,0.31,0.31,31,67,1,7233,0,1308.22,260
5970,5959,0.03,1,0.05,0.05,31,42,1,11285,2,2407.57,27
5970,6044,0.15,2,0.29,0.29,31,42,1,11285,2,2779.33,131
5971,5948,0.06,2,0.15,0,11,49,1,6170,2,0,0
5971,5950,0.05,1,0.13,0.15,11,45,1,8098,2,6086.4,105
5971,5983,0.03,2,0.06,0.06,11,45,2,16594,2,2105.7,114
5971,5996,0.05,1,0.14,0,11,49,1,6170,2,0,0
5972,5767,0.46,1,0.72,0.75,31,23,2,21820,2,9938.99,603
5972,6163,0.51,2,0.81,0.87,31,23,2,21820,2,11591.06,653
5973,5953,0.06,1,0.13,0.14,11,44,1,8106,2,6201.41,1633
5973,5985,0.03,1,0.06,0.06,11,63,4,40217,0,20846.31,1621
5973,5996,0.05,2,0.12,0.13,11,44,1,8106,2,5418.16,621
5974,5947,0.14,1,0.22,0.24,31,23,3,32730,2,15751.41,1579
5974,6000,0.13,2,0.21,0.35,31,23,3,32730,2,29187.39,1626
5975,5956,0.06,2,0.14,0.14,11,64,2,21316,0,465.01,5
5976,5884,0.16,1,0.31,0.33,31,42,2,23051,2,12742.06,144
5976,6039,0.13,2,0.26,0.27,31,42,2,23051,2,9116.67,72
5977,5945,0.08,2,0.2,0.2,11,64,3,32211,0,7477.07,487
5977,5954,0.06,2,0.12,0.12,11,25,3,24639,0,9976.36,1926
5978,9005,0.1,2,0.15,0.18,42,61,2,35817,0,23839.06,1992
5979,5966,0.03,2,0.08,0.08,11,64,4,39284,0,11568.93,1887
5980,5956,0.06,2,0.15,0.15,11,64,3,32211,0,3564.31,223
5980,6001,0.05,1,0.14,0.14,11,64,3,32211,0,2175.92,41
5981,5893,0.15,1,0.29,0.29,21,25,3,24192,2,1973.01,250
5981,6015,0.07,2,0.14,0.14,21,25,3,24192,2,2282.41,195
5982,5969,0.02,1,0.06,0.06,11,45,1,8098,2,4743.55,192
5982,5994,0.03,2,0.07,0.07,11,45,1,8098,2,669.82,18
5983,5971,0.03,1,0.06,0.06,11,45,2,16594,2,6086.4,105
5983,5995,0.03,2,0.08,0.08,11,45,2,16594,2,2271.94,149
5984,5977,0.01,2,0.03,0.03,11,64,3,32211,0,8010.2,576
5984,6078,0.22,1,0.47,0.64,11,25,2,16317,0,14453.73,2204
5985,5998,0.03,1,0.06,0.06,11,63,4,40217,0,20857.26,1621
5986,6025,0.11,1,0.23,0.25,11,62,3,36672,0,15207.28,1182
5987,5774,0.43,2,0.55,0.56,31,15,1,17572,0,3623.53,107
5987,5892,0.41,2,0.83,0.83,31,71,1,21028,0,685.63,16
5988,5964,0.05,1,0.15,0.15,11,46,2,12486,2,380.36,35
5988,5979,0.03,2,0.07,0.07,11,64,4,39284,0,11673.7,1902
5988,6009,0.05,2,0.14,0.15,11,46,2,12486,2,6572.58,672
5989,5874,0.2,1,0.4,0.4,31,43,2,17358,2,4824.72,63
5989,6041,0.11,2,0.23,0.24,31,43,2,17358,2,8201.34,122
5990,5908,0.14,1,0.33,0.33,21,38,2,19279,2,3694.47,102
5990,6033,0.1,2,0.23,0.23,21,38,2,19279,2,3320.19,140
5991,5984,0.02,2,0.06,0.06,11,64,3,32211,0,6903.51,505
5992,5980,0.03,2,0.07,0.07,11,64,3,32211,0,3766.96,223
5993,5952,0.21,1,0.39,0.46,42,25,2,19670,2,11465.98,862
5993,6021,0.17,2,0.31,0.34,42,25,2,19670,2,10035.07,2797
5994,5966,0.06,2,0.16,0.16,11,64,4,39284,0,6236.27,794
5994,5982,0.03,1,0.07,0.07,11,45,1,8098,2,4533.25,135
5995,5969,0.05,1,0.15,0.15,11,48,2,12486,2,207.73,0
5995,5983,0.03,1,0.08,0.08,11,45,2,16594,2,6319.53,144
5995,6010,0.06,2,0.13,0.13,11,45,2,16594,2,4550.57,149
5995,6012,0.05,2,0.15,0.15,11,48,2,12486,2,1112.09,0
5996,5971,0.05,2,0.14,0,11,49,1,6170,2,0,0
5996,5973,0.05,1,0.12,0.13,11,44,1,8106,2,6429.59,1788
5996,6005,0.03,2,0.07,0.08,11,44,1,8106,2,5418.16,621
5996,6014,0.06,1,0.15,0,11,49,1,6170,2,0,0
5997,5940,0.13,1,0.2,0.28,31,23,3,32730,2,27439.58,2666
5997,6102,0.25,2,0.4,0.49,31,23,3,32730,2,24602.93,2325
5998,5975,0.06,2,0.15,0.15,11,64,2,21316,0,726.51,86
5998,6020,0.06,1,0.13,0.14,11,63,4,40217,0,21127.55,1718
5999,5854,0.26,1,0.5,0.51,31,42,1,11285,2,3740.16,35
5999,6172,0.48,2,0.93,1.04,31,42,1,11285,2,6231.39,59
6000,5929,0.13,1,0.2,0.25,42,23,3,34912,2,27006.69,4441
6000,5974,0.13,1,0.21,0.23,31,23,3,32730,2,15736.32,1579
6000,6018,0.12,2,0.19,0.23,31,23,3,32730,2,22524.93,265
6000,6123,0.29,2,0.45,0.66,42,23,3,34912,2,32324.82,4718
